TaggedPitchType,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,SpeedDrop,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2
Slider,72.73971,1.162208,1.443464,2110.265429,298.040814,4:00,6.15052,-1.90321,4.31466,-63.36145,-6.86489,16.39725,1.98201,0.84352,66.73279,-10.109556,4.305768,0.540982,-7.49087,-3.13166,1.72943,50,6.21182,-3.3269,-105.35986,-0.17437,-8.3428,19.43724,-35.66185,69.67415,6.00692,56.18779,-106.49529,9.71862,6.16116,1.90883,-17.83093,1.90954,-2.83955,-4.1714
Slider,74.25155,1.844326,1.697096,2166.47869,312.635879,4:30,6.1597,-1.80119,4.47496,-66.59815,-12.55371,15.59843,2.36931,1.11689,67.92538,-10.0274,4.426777,0.529111,-7.03764,-6.12587,1.60646,50,6.28941,-3.83331,-107.53502,0.99579,-8.1429,20.71386,-39.26198,71.23727,6.32617,56.02862,-108.69008,10.35693,6.17284,3.18514,-19.63099,1.80756,-3.37924,-4.07145
Slider,70.66313,1.062068,1.234806,2144.30776,318.001457,4:30,6.12264,-1.83108,4.07615,-74.30697,-13.97607,14.35107,0.95054,0.55069,65.19891,-12.03203,3.734804,0.559038,-6.59839,-6.67874,1.67559,50,6.16001,-2.77547,-102.3905,-0.7964,-6.93912,18.386,-39.19771,67.42375,5.46422,56.42956,-103.5386,9.193,6.13331,1.65127,-19.59886,1.83537,-2.34216,-3.46956
Slider,71.13306,1.966319,1.033816,2148.530433,322.086824,4:45,6.13667,-1.8311,4.13387,-72.90209,-13.5378,12.04583,1.94862,0.16445,65.42605,-10.930715,3.131973,0.554542,-5.54918,-6.74441,1.70212,50,6.27637,-2.33913,-103.05356,0.88999,-5.9214,18.36154,-39.37088,67.97045,5.707,56.37151,-104.18262,9.18077,6.14722,3.31092,-19.68544,1.83476,-1.97502,-2.9607
Slider,73.40786,2.167439,0.672004,2081.716489,301.190679,4:00,6.16819,-1.94153,4.31443,-62.98803,-7.88874,15.86702,2.99247,0.02321,67.53393,-9.045793,3.440903,0.53425,-7.54245,-4.0317,1.85155,50,6.338,-1.89327,-106.40755,1.71579,-8.63015,18.60302,-36.78713,70.55209,5.87393,56.18982,-107.48425,9.30151,6.17708,3.84496,-18.39357,1.94667,-1.39377,-4.31507
Fastball,87.60617,-4.250386,3.002985,2041.258386,142.854101,10:45,6.21306,-1.70106,5.30448,-15.72485,22.15001,-15.72524,0.89974,-0.18984,79.28127,-7.242189,0.215274,0.442942,8.86831,12.84761,1.44027,50,5.81523,-5.94635,-126.53921,-9.88503,14.21691,28.53968,-11.57794,85.09564,8.3249,55.19538,-127.7056,14.26984,6.20955,-9.41185,-5.78897,1.69516,-6.52738,7.10845
Fastball,85.75382,-2.021568,2.776475,1854.443872,143.544324,10:45,6.14856,-1.80018,5.59079,-19.80513,19.02903,-13.05284,2.60746,-0.29333,77.75557,-5.768403,0.449637,0.448517,7.45796,10.64434,1.5705,50,5.96228,-5.47272,-124.21736,-4.98478,11.55174,26.89452,-15.68693,84.03801,7.99825,54.90806,-125.27551,13.44726,6.14626,-4.36759,-7.84347,1.79476,-5.92721,5.77587
Slider,71.39858,3.477291,-0.274991,1961.643954,315.020824,4:30,6.1678,-1.97328,4.46182,-66.79346,-9.16469,10.84709,3.92127,-1.33156,65.89922,-8.439964,1.621551,0.546375,-5.31225,-4.78772,1.99118,50,6.46995,0.06168,-103.48838,3.90427,-5.79467,16.32717,-37.39653,68.98635,5.49936,56.0424,-104.43733,8.16359,6.17987,6.07778,-18.69827,1.97781,0.39847,-2.89733
Fastball,86.42454,-3.063557,3.372274,1915.281145,149.183635,11:00,6.17922,-1.57628,5.48556,-18.48706,19.33182,-10.85607,1.76467,0.67779,79.76231,-6.516257,1.442706,0.442614,6.35717,10.89162,1.28808,50,5.89766,-6.92543,-125.24498,-7.29733,10.19774,22.94921,-14.70247,85.15863,6.66223,55.01598,-126.16073,11.47461,6.17714,-6.71065,-7.35124,1.57255,-7.33235,5.09887
Slider,73.13129,1.162122,0.789483,2140.063057,307.957067,4:15,6.16793,-1.81365,4.25794,-63.91,-8.64209,13.15528,1.95454,0.03823,67.88204,-10.156718,3.085988,0.535067,-6.21311,-4.14547,1.71293,50,6.22786,-1.99182,-106.12689,-0.1973,-7.11289,17.51634,-36.91986,70.44438,5.24925,56.24721,-107.15303,8.75817,6.17607,1.96554,-18.45993,1.81741,-1.57513,-3.55645
Fastball,89.63967,-3.298455,-2.778502,2042.655795,193.51134,12:30,5.93418,1.23917,5.36384,-13.4991,22.14722,5.03965,1.70916,-0.94837,81.86857,-5.873204,-1.884602,0.429713,-3.2961,12.3752,-0.99321,50,5.62823,6.0683,-129.75576,-7.87505,-5.62025,27.11342,-11.07289,87.71529,7.77111,55.13489,-130.82433,13.55671,5.92999,-7.43866,-5.53644,-1.23673,6.2898,-2.81013
Fastball,90.15212,-2.586456,-2.357046,2232.085009,200.104451,12:45,5.80597,1.30973,5.34744,-13.08576,22.15009,7.68119,2.28567,-0.26235,82.17961,-5.094648,-0.994113,0.427232,-4.50599,12.17205,-1.10299,50,5.56378,5.02311,-130.60708,-6.2774,-7.77485,27.78492,-11.17172,88.22476,7.97251,55.15124,-131.69837,13.89246,5.80172,-5.83861,-5.58586,-1.30627,5.32848,-3.88742
Curveball,77.43953,-0.005428,-0.817019,2615.250319,45.125985,7:30,5.92786,1.23419,5.23282,-57.04275,-9.69134,-11.06505,1.1692,-0.45595,72.178,-10.26005,-2.785383,0.495265,5.37284,-4.53776,-1.15024,50,5.88395,2.0305,-112.59788,-1.99534,6.94203,19.21419,-38.03709,76.10557,5.26153,55.27252,-113.49404,9.6071,5.93564,-0.22127,-19.01855,-1.2374,1.70672,3.47101
Fastball,90.11866,-2.870981,-3.032074,2290.565478,210.320406,1:00,5.86183,1.30785,5.53822,-12.87961,22.13033,12.26894,2.09907,-0.50639,82.23523,-5.348192,-0.84875,0.42586,-6.98898,12.27965,-1.05277,50,5.60385,6.35514,-130.51325,-6.89958,-12.06062,27.34448,-10.9835,88.50893,7.88342,54.96027,-131.54839,13.67224,5.85717,-6.48379,-5.49175,-1.30199,6.81171,-6.03031
Curveball,77.17726,-0.097837,-0.627474,2691.189236,27.338856,7:00,5.90986,1.19456,5.15645,-65.80704,-17.17836,-9.70682,0.33384,-0.20503,71.03634,-11.906527,-2.355524,0.5019,4.72488,-8.34071,-1.12796,50,5.84895,1.59943,-112.04644,-2.49738,5.93138,22.60986,-42.6446,75.09944,6.14091,55.34928,-113.12073,11.30493,5.91947,-0.47117,-21.3223,-1.19725,1.31761,2.96569
Fastball,89.34346,-1.959372,-1.604045,2179.020303,210.047662,1:00,5.92051,1.26689,5.64475,-14.23304,21.51163,11.70678,2.90525,0.74578,80.7175,-4.71046,0.486579,0.430306,-6.46343,11.90926,-1.13846,50,5.74548,3.11668,-129.50523,-4.82162,-10.84595,30.05581,-12.18976,87.59458,8.62596,54.85429,-130.62697,15.0279,5.91694,-4.36668,-6.09488,-1.26234,3.52147,-5.42298
Fastball,89.06747,-1.929742,-1.214912,2039.932197,206.595052,1:00,5.91967,1.25997,5.47775,-15.84611,20.5734,9.6152,2.79235,0.92424,79.99723,-4.974551,0.497342,0.434349,-5.28087,11.4228,-1.1602,50,5.7401,2.31004,-128.99922,-4.81194,-8.73279,31.49688,-13.28455,86.77924,9.07025,55.02054,-130.21928,15.74844,5.91653,-4.29735,-6.64228,-1.25624,2.64831,-4.36639
Fastball,88.66328,-3.249309,-3.025801,2261.004277,210.503026,1:00,5.95393,1.44188,5.35527,-14.58056,22.54017,12.4304,1.68392,-0.3627,79.52574,-6.06458,-0.821012,0.43851,-7.21666,12.77166,-1.17868,50,5.65136,6.20032,-128.0665,-7.68245,-11.76115,31.05977,-11.35977,85.95566,9.13754,55.14125,-129.30739,15.52988,5.94922,-7.22861,-5.67989,-1.43578,6.67019,-5.88057
Curveball,77.46675,0.509207,-1.520826,2673.840587,41.243108,7:15,5.91308,1.34271,5.09785,-59.86176,-11.36796,-11.39997,1.40464,-1.04079,70.88108,-10.274269,-3.541835,0.501204,5.19969,-5.35729,-1.18971,50,5.91397,3.44127,-112.34253,-1.14224,6.55756,22.85562,-38.93037,75.20378,6.58567,55.40497,-113.43681,11.42781,5.92404,0.72168,-19.46518,-1.34695,3.1273,3.27878
Curveball,77.26913,1.338311,0.16928,2744.291726,34.423708,7:15,5.96255,1.26647,5.12648,-64.37362,-15.39926,-11.75776,1.85883,0.4461,70.16046,-10.287801,-1.918515,0.503681,5.94937,-7.72398,-1.27266,50,6.0376,0.13721,-112.02822,0.32503,7.40811,24.04853,-41.79191,74.83393,7.10866,55.37715,-113.17662,12.02427,5.97443,2.32073,-20.89595,-1.27076,-0.21656,3.70406
Curveball,76.94194,1.403055,-1.032782,2707.653953,21.191313,6:45,5.97352,1.29413,5.06296,-65.32818,-15.54469,-6.74831,1.85303,-0.24221,69.53865,-10.392502,-2.229074,0.507825,2.99614,-7.73099,-1.1903,50,6.05461,2.28179,-111.44259,0.38439,3.67339,24.71039,-41.65257,74.22329,7.40329,55.43929,-112.6422,12.3552,5.98687,2.40648,-20.82628,-1.29675,2.10346,1.8367
Curveball,76.31864,2.053024,-0.507819,2606.533401,25.037187,6:45,5.99927,1.28949,4.88181,-69.25059,-18.36619,-9.45752,2.17174,0.02089,69.03103,-10.401991,-2.17884,0.513409,4.46855,-9.16914,-1.23122,50,6.14213,1.37186,-110.51798,1.40719,5.3973,23.9972,-43.24894,73.41602,7.28761,55.62124,-111.73187,11.9986,6.01561,3.59493,-21.62447,-1.29371,1.09884,2.69865
Fastball,89.57232,-1.238166,-1.713331,2269.694824,205.442084,12:45,5.88019,1.38604,5.47165,-15.49036,20.87792,9.23245,3.4299,0.55153,79.5997,-4.245674,-0.070137,0.434043,-5.23402,11.3356,-1.24181,50,5.76142,3.44774,-129.55953,-3.23106,-8.64997,34.05323,-13.44036,86.84031,9.97262,55.0227,-130.87303,17.02662,5.87605,-2.71264,-6.72018,-1.38123,3.78139,-4.32499
Curveball,76.76809,2.005718,0.154025,2566.653716,39.621207,7:15,5.91756,1.16403,5.11201,-61.47373,-12.21902,-11.48481,2.68515,0.35208,70.05392,-9.105495,-1.881917,0.505121,5.77185,-6.2476,-1.16908,50,6.05806,0.15896,-111.34337,1.71942,7.16779,22.00079,-39.93262,74.62065,6.71417,55.39144,-112.40364,11.0004,5.92883,3.64386,-19.96631,-1.16842,-0.18647,3.58389
Fastball,88.13678,-2.328695,-2.396971,2084.194949,206.474738,1:00,5.99618,1.39126,5.44072,-15.62048,21.33572,9.98197,2.51082,-0.0227,79.88241,-5.313133,-0.622382,0.437537,-5.74335,11.81367,-1.18628,50,5.77969,4.89983,-127.64385,-5.64923,-9.39981,28.23496,-12.83932,86.14681,8.25437,55.05759,-128.75773,14.11748,5.99256,-5.14271,-6.41966,-1.3869,5.27066,-4.69991
Fastball,89.02763,-2.774289,-3.06708,2059.254292,206.290784,1:00,5.9613,1.39963,5.41999,-14.83024,21.36694,9.94371,2.12089,-0.64754,80.92654,-5.604672,-1.301606,0.433021,-5.88929,11.91386,-1.13416,50,5.70456,6.45807,-128.85942,-6.68605,-9.85712,27.91734,-12.23343,87.04535,8.10109,55.0787,-129.95506,13.95867,5.95754,-6.20594,-6.11671,-1.39521,6.84492,-4.92856
Fastball,89.17382,0.042966,-2.786781,2179.585982,206.97486,1:00,5.96814,1.41445,5.1759,-14.28477,22.17269,10.64449,4.81823,-0.32295,80.53281,-2.703651,-0.905173,0.434575,-6.09166,11.34953,-1.1632,50,5.96193,5.78053,-129.11955,-0.31283,-10.20285,28.86305,-13.16477,86.73409,8.64101,55.32054,-130.30347,14.43153,5.96368,0.22717,-6.58239,-1.40889,6.19903,-5.10143
Slider,77.73544,-0.556372,-2.091633,2524.395068,56.399616,8:00,5.95371,1.16379,5.07852,-54.5059,-6.42969,-12.04804,0.8867,-1.81288,71.43433,-10.358951,-4.225388,0.499041,5.40658,-2.65937,-0.95539,50,5.85749,4.59334,-112.71538,-3.01905,6.88768,22.35183,-35.56194,75.52969,6.30111,55.42423,-113.78595,11.17592,5.9613,-1.31578,-17.78097,-1.16749,4.26345,3.44384
Curveball,77.1625,1.322237,-2.361359,2601.827505,28.252889,7:00,5.91221,1.23294,5.10118,-64.35366,-15.7267,-9.27634,1.79664,-1.76647,70.99973,-10.240763,-4.003861,0.501892,3.93331,-7.84008,-1.00231,50,5.98595,4.98319,-111.93377,0.28646,4.95471,21.54636,-42.05008,75.10075,6.16277,55.40397,-112.9692,10.77318,5.92363,2.30721,-21.02504,-1.23606,4.74509,2.47736
Fastball,89.1915,-2.049149,-2.387381,2171.224124,206.392982,1:00,5.98943,1.36686,5.35278,-14.19044,21.85859,10.24512,2.88248,-0.01984,81.09715,-4.765677,-0.569139,0.432134,-5.81154,11.89871,-1.15947,50,5.7952,4.92077,-129.2305,-5.03712,-9.79322,27.81757,-12.12307,87.22398,8.09435,55.14562,-130.33342,13.90879,5.98539,-4.55646,-6.06154,-1.36226,5.30905,-4.89661
Curveball,75.94803,2.172211,-0.115145,2621.430156,31.223544,7:00,5.91869,1.4483,5.05116,-65.30311,-15.07969,-10.11678,2.52653,0.49663,69.67723,-9.588242,-1.907004,0.510064,4.98799,-7.65575,-1.42886,50,6.07302,0.62414,-110.20694,1.85427,6.09558,20.74753,-41.5298,73.89749,6.2708,55.45367,-111.22891,10.37376,5.9313,3.89991,-20.7649,-1.45221,0.32389,3.04779
Fastball,90.01226,-2.323246,-3.815002,2255.259559,210.169151,1:00,5.92774,1.30127,5.35988,-14.38221,21.20056,11.60359,2.54448,-1.31473,81.58604,-5.076581,-1.759799,0.42933,-6.92575,11.66465,-0.96648,50,5.7087,8.14544,-130.18591,-5.71321,-11.81278,28.90265,-12.2785,87.79364,8.42622,55.13818,-131.32168,14.45133,5.92373,-5.23071,-6.13925,-1.29569,8.60965,-5.90639
Slider,78.39373,-1.597642,-1.877614,2688.260283,56.104845,7:45,5.85607,1.38745,5.13159,-55.18153,-7.69898,-13.88387,-0.2482,-1.53846,71.86866,-11.502493,-4.342538,0.49595,6.45052,-3.0828,-1.19961,50,5.66257,4.26204,-113.60595,-5.09896,8.28798,24.08689,-36.13499,76.00042,6.52507,55.37204,-114.73928,12.04345,5.86248,-3.39874,-18.0675,-1.39097,3.87207,4.14399
Curveball,77.26224,2.081877,0.386885,2612.420618,41.642454,7:30,5.96733,1.31864,4.96131,-57.78318,-9.09063,-9.4826,3.11983,0.89393,70.67385,-8.344093,-1.288184,0.50223,4.80181,-4.64213,-1.34786,50,6.12105,-0.36809,-112.05486,1.97743,6.07252,21.2637,-38.04462,75.05015,6.58838,55.54134,-113.1015,10.63185,5.97762,3.85007,-19.02231,-1.32239,-0.66699,3.03626
Curveball,77.07384,1.137967,-0.969817,2464.059447,31.799883,7:00,5.85709,1.24133,5.44537,-60.93905,-13.06635,-9.01689,1.84461,-0.4182,71.07344,-9.896195,-2.579146,0.497984,4.28205,-6.52012,-1.14916,50,5.91515,2.23878,-111.97632,0.15002,5.41742,20.89439,-40.42297,75.69005,6.00041,55.05938,-112.91644,10.4472,5.86748,1.9688,-20.21149,-1.24441,1.99503,2.70871
Fastball,90.3222,-2.132317,-3.077802,2290.411802,200.299151,12:45,5.91342,1.36383,5.31695,-13.52198,21.94076,7.64823,2.78151,-0.89024,81.60814,-4.73745,-1.722925,0.428605,-4.75229,11.97997,-1.09039,50,5.71069,6.66845,-130.67729,-5.25332,-8.13777,30.03395,-11.65971,87.94207,8.71406,55.18003,-131.86246,15.01698,5.90891,-4.79322,-5.82986,-1.35987,6.98958,-4.06889
Fastball,89.56317,-1.058519,-2.24725,2177.52564,208.155818,1:00,5.96292,1.41929,5.37505,-15.32127,20.59954,10.34512,3.69289,0.17345,80.86018,-3.994652,-0.410277,0.431364,-5.87134,11.02005,-1.22542,50,5.85775,4.6169,-129.74919,-2.85266,-9.90275,29.83448,-13.58734,87.37956,8.70299,55.12248,-130.92175,14.91724,5.95937,-2.31865,-6.79367,-1.41452,5.0061,-4.95137
Curveball,76.65449,0.791306,-0.528879,2569.104774,33.184899,7:00,5.94227,1.1426,5.15613,-59.83944,-10.6867,-8.03414,1.70063,-0.02479,70.35841,-10.007018,-1.955536,0.504598,3.8639,-5.15359,-1.08668,50,5.96972,1.34227,-111.26056,-0.55684,4.80401,21.47661,-38.58152,74.69798,6.29607,55.34725,-112.28799,10.7383,5.95221,1.28889,-19.29076,-1.1454,1.11245,2.402
Fastball,84.70817,-2.479563,3.139267,,136.181163,10:30,6.06771,-2.17025,5.50336,-22.42907,17.40895,-15.39993,1.87458,-0.51452,77.15208,-6.675946,0.398612,0.454276,8.53721,9.87083,1.90571,50,5.83576,-6.04449,-122.61164,-6.01695,12.95088,25.03422,-17.20009,82.97248,7.55609,54.99264,-123.62681,12.51711,6.06561,-5.31947,-8.60005,2.16147,-6.56966,6.47544
Slider,69.55732,2.865122,0.438253,1996.081592,318.743579,4:30,6.23781,-1.88858,4.24404,-72.43413,-10.0691,10.75973,2.94668,-0.5724,63.28038,-10.045744,2.314069,0.568384,-5.07752,-5.26237,1.82858,50,6.47564,-1.19185,-100.61291,2.4958,-5.12679,18.60507,-37.48746,66.31507,6.27694,56.25892,-101.76371,9.30254,6.24955,4.81456,-18.74373,1.89249,-0.87474,-2.5634
Fastball,85.73965,-3.451291,3.440709,2064.214821,147.326,11:00,6.15657,-1.81692,5.4859,-17.5541,22.11576,-13.16824,1.45498,0.3087,76.75368,-6.817093,1.100261,0.453317,7.85056,12.79528,1.52437,50,5.84205,-6.87715,-123.77364,-7.97191,11.90251,29.92504,-12.77467,83.14812,8.98597,55.01163,-124.97944,14.96252,6.1529,-7.45717,-6.38733,1.81114,-7.35675,5.95125
Fastball,85.41406,-2.78329,3.006545,1981.675823,134.847743,10:30,6.16304,-1.86495,5.31089,-22.92245,16.99399,-15.57469,1.63466,-0.33817,76.9978,-7.073093,0.243698,0.454723,8.76434,9.83973,1.60375,50,5.89406,-5.80029,-123.46997,-6.75592,13.31364,28.24255,-17.22681,82.89092,8.41626,55.18663,-124.65072,14.12127,6.16145,-6.03571,-8.61341,1.85788,-6.3569,6.65682
Fastball,85.90103,-3.321688,1.750765,2001.778076,155.786184,11:15,6.30768,-1.71497,5.08451,-15.89434,24.01155,-10.1006,1.84716,-0.9059,77.10758,-6.366643,-0.03423,0.454663,5.6267,13.49595,1.55768,50,5.98151,-3.34161,-124.12876,-7.66876,8.60835,29.34628,-11.52639,82.90186,8.79346,55.41301,-125.40196,14.67314,6.30338,-7.16868,-5.7632,1.71076,-3.71509,4.30418
Slider,70.51564,1.738054,-0.364119,2051.613802,314.133387,4:30,6.20964,-1.91203,4.54667,-69.73224,-9.76327,12.2569,2.05376,-1.23726,64.27007,-10.743228,1.788179,0.557359,-6.04603,-4.60461,1.93773,50,6.32489,0.16186,-102.10528,0.6647,-6.28166,19.29539,-36.95813,67.62691,6.24557,55.9548,-103.22446,9.6477,6.22416,2.80836,-18.47907,1.91777,0.52621,-3.14083
Fastball,85.04767,-2.305743,2.48898,2045.142958,137.758231,10:30,6.10968,-2.12911,5.64038,-18.88096,20.95934,-17.63627,2.38206,-1.27538,76.29942,-5.921444,-0.659397,0.45429,9.66351,11.7856,1.92856,50,5.9018,-4.58153,-123.03827,-5.47826,14.52605,28.82813,-14.45812,82.97008,8.74825,54.855,-124.17059,14.41407,6.10582,-4.91037,-7.22906,2.11972,-5.15209,7.26303
Fastball,87.06449,-3.82171,2.265372,2046.642027,143.690973,10:45,6.26518,-1.70584,5.22355,-15.7495,23.02706,-15.79072,1.35152,-0.89079,78.01742,-6.842921,-0.531981,0.448184,8.68107,13.24312,1.50934,50,5.9012,-4.26419,-125.72064,-8.85721,13.59464,30.60684,-11.43513,84.10041,9.04707,55.27417,-126.99816,15.30342,6.26093,-8.37991,-5.71757,1.69916,-4.83162,6.79732
Slider,74.55285,1.114013,1.031842,2105.142992,304.153494,4:15,6.23291,-1.76834,4.26087,-61.20019,-7.69028,13.79422,2.19928,0.36873,68.72357,-9.750768,3.438482,0.526488,-6.41063,-3.62378,1.64056,50,6.29073,-2.51982,-108.09044,-0.1954,-7.56628,19.25891,-36.45107,71.5922,5.82929,56.2429,-109.1971,9.62945,6.24178,1.89916,-18.22554,1.77286,-2.08505,-3.78314
Fastball,89.90049,-3.156413,-1.993112,1985.994982,219.125644,1:15,5.53017,0.91289,5.46463,-18.66907,16.63776,12.58217,1.01535,0.09517,82.10972,-6.649358,0.247055,0.427662,-7.00048,9.66859,-0.7466,50,5.23952,3.98813,-130.27843,-7.81057,-11.99628,28.11344,-15.60561,88.13606,7.79076,55.03697,-131.36089,14.05672,5.52868,-7.20971,-7.80281,-0.90905,4.45002,-5.99814
Fastball,89.97884,-2.537939,-2.969843,1966.014522,215.874297,1:15,5.52954,0.53838,5.78905,-17.82277,16.98654,11.45564,1.67854,-1.27231,82.11982,-5.905789,-0.920721,0.424638,-6.69929,9.73268,-0.3006,50,5.30952,6.27458,-130.40974,-6.33677,-11.5151,27.90948,-15.44502,88.76364,7.85902,54.71097,-131.41409,13.95474,5.52756,-5.78096,-7.72251,-0.53386,6.68896,-5.75755
Fastball,89.90327,-2.141679,-2.509202,1979.284352,209.851794,1:00,5.54688,0.70867,5.77201,-16.40469,18.41426,9.91808,2.18394,-0.80137,82.07388,-5.257969,-0.735065,0.424697,-5.79406,10.34942,-0.50736,50,5.35988,5.2927,-130.39884,-5.37313,-9.96333,27.75365,-14.37746,88.75134,7.82939,54.72851,-131.40139,13.87682,5.5446,-4.85377,-7.18873,-0.70505,5.65261,-4.98166
Fastball,89.86984,-2.826747,-0.616301,2058.811723,210.266441,1:00,5.63687,0.79837,5.77943,-13.97178,21.00541,11.56383,1.84007,1.18856,81.73268,-5.513361,1.454924,0.425661,-6.09563,11.91241,-0.75466,50,5.3952,0.90516,-130.33219,-6.8157,-10.41889,29.00123,-11.81291,88.5504,8.13716,54.72017,-131.37831,14.50062,5.63337,-6.38958,-5.90646,-0.79409,1.28099,-5.20945
Fastball,90.01036,-2.350519,-2.510682,1935.66247,230.387171,1:45,5.59192,0.63465,5.61831,-19.48666,15.85158,17.61261,1.771,-0.24231,81.34112,-6.028034,0.633024,0.427852,-9.66461,9.12705,-0.43167,50,5.37878,4.92164,-130.34226,-5.97992,-16.4209,30.55425,-16.66647,88.09684,8.66924,54.87979,-131.48119,15.27713,5.5901,-5.35867,-8.33324,-0.62654,5.53373,-8.21045
Fastball,91.98892,-2.782218,-2.93554,1987.564258,213.599425,1:00,5.63787,0.55284,5.78944,-13.65052,19.80816,12.39457,1.90661,-1.14759,83.50591,-5.4106,-0.718826,0.416319,-7.15933,11.2428,-0.31828,50,5.40017,6.27623,-133.22726,-6.85832,-12.7899,30.23698,-12.08918,90.5375,8.48301,54.70912,-134.29178,15.11849,5.63413,-6.43271,-6.04459,-0.54717,6.72651,-6.39495
Slider,76.89114,1.757789,1.549724,2117.913694,86.865151,9:00,5.73669,0.88403,5.23273,-47.65341,1.10484,-9.36205,3.41903,1.56097,70.04538,-6.94368,-0.110303,0.502569,5.09839,0.56201,-1.01959,50,5.86336,-2.63796,-111.45851,1.79757,6.37606,21.12699,-31.47119,74.99957,6.84576,55.26618,-112.45229,10.5635,5.74399,3.27792,-15.73559,-0.88845,-2.93788,3.18803
Fastball,89.81229,-3.082147,-0.146308,1961.009776,215.697498,1:15,5.43106,0.84877,5.31221,-16.30414,19.19977,12.96327,1.17661,1.79172,82.11858,-6.144477,2.155787,0.428854,-6.55181,10.84367,-0.84532,50,5.13996,-0.25511,-130.19125,-7.53584,-11.23341,27.59818,-13.58199,87.89104,7.69371,55.18768,-131.28634,13.79909,5.42829,-6.99691,-6.79099,-0.84404,0.19062,-5.61671
Fastball,89.85747,-2.998183,-1.534065,2035.673452,222.891678,1:30,5.50416,1.06267,5.63496,-18.05595,17.07308,14.77194,1.19866,0.86206,81.97519,-6.395683,1.105182,0.426584,-7.97914,9.89064,-0.94203,50,5.23757,2.84894,-130.2725,-7.39902,-13.65769,28.38004,-15.24453,88.35881,7.88228,54.86561,-131.3282,14.19002,5.50225,-6.83195,-7.62227,-1.05745,3.35699,-6.82884
Fastball,90.34577,-2.801696,-0.921934,2122.858151,217.080049,1:15,5.63764,0.87398,5.44768,-15.67721,19.24619,13.67737,1.70566,1.15052,82.47442,-5.765489,1.512982,0.425334,-7.14937,10.83032,-0.80227,50,5.37955,1.49,-130.99552,-6.89965,-12.39953,28.15653,-13.39049,88.61855,7.87136,55.05195,-132.07693,14.07826,5.63467,-6.38536,-6.69525,-0.86865,1.96624,-6.19976
Fastball,89.29178,-1.994463,-2.41614,1994.553082,214.41646,1:15,5.51166,0.78504,5.81711,-17.37757,17.91678,11.47532,2.20666,-0.50657,81.37035,-5.294149,-0.361222,0.427587,-6.55973,10.07162,-0.59403,50,5.33797,4.97564,-129.50613,-5.03147,-11.10568,27.83671,-15.12277,88.15159,7.92143,54.68254,-130.50874,13.91835,5.50938,-4.48678,-7.56138,-0.78044,5.37564,-5.55284
Fastball,90.88905,-2.696004,-2.80093,1987.23961,222.063938,1:30,5.57448,0.87889,5.50801,-17.01147,17.50619,14.75753,1.63066,-0.51285,82.82867,-5.903953,-0.173928,0.422856,-8.30044,9.96882,-0.64472,50,5.3277,5.78616,-131.67743,-6.75829,-14.52774,28.78055,-14.7263,89.13786,8.06038,54.99273,-132.7642,14.39028,5.5724,-6.20221,-7.36315,-0.87356,6.33473,-7.26387
Fastball,92.35036,-1.015066,-2.110686,2274.149144,226.214554,1:30,5.66311,2.65946,5.25331,-16.68336,17.57552,16.96895,3.31827,2.08933,82.60317,-4.194988,0.897166,0.421268,-9.07973,9.45056,-2.47852,50,5.55823,4.08657,-133.62145,-2.9094,-16.08839,34.14926,-15.42859,89.47385,9.74719,55.24187,-134.95445,17.07463,5.66004,-2.30716,-7.71429,-2.65029,4.71457,-8.04419
Fastball,91.41512,-3.099784,-2.971384,2192.015101,224.918573,1:30,5.65425,2.53667,5.22059,-17.48603,17.35564,16.04115,1.27582,1.07716,82.58788,-6.391078,-0.131261,0.424836,-8.88394,9.97678,-2.27463,50,5.35502,6.0908,-132.14922,-7.7529,-15.5305,31.16431,-14.73312,88.7224,8.82724,55.27702,-133.38788,15.58216,5.65153,-7.16732,-7.36656,-2.52898,6.70807,-7.76525
Fastball,92.59422,-0.810703,-3.373564,2216.760374,232.043427,1:45,5.64291,2.65142,5.5406,-18.99599,14.70123,17.2156,3.30084,0.92935,82.9585,-4.411588,-0.309892,0.4178,-9.74839,8.03674,-2.37016,50,5.5603,7.08253,-133.9658,-2.53095,-17.39026,33.9006,-17.83725,90.21649,9.63573,54.95628,-135.21419,16.9503,5.64141,-1.87409,-8.91863,-2.64277,7.72292,-8.69513
Curveball,76.34078,1.346439,-1.175927,2404.144127,43.093813,7:30,5.66665,2.3041,4.98658,-66.04795,-15.32729,-16.09761,1.43461,-0.14796,69.11547,-10.55045,-4.024368,0.512583,7.59465,-7.6104,-2.17681,50,5.7421,2.91664,-110.57345,0.23454,9.16338,24.39152,-41.35639,73.53438,7.22531,55.51662,-111.78374,12.19576,5.67955,2.28662,-20.6782,-2.31025,2.46196,4.58169
